,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,distance_in_meters_from_voosh
4287,10942,Roshan residency bangalore,12.923175,77.6090988,Apartment,"Lakkasandra, Bengaluru",0.8027649734182711,0.7646132029292674,,4,223
4288,10943,Pavan Apartments,12.926870599999999,77.6106647,Apartment,"Lakkasandra, Bengaluru",1.2395406182503914,0.9445712448354016,,6,389
4289,10945,GREYMUSK TECHNOLOGY,12.945826,77.5976666,Apartment,"Lakkasandra, Bengaluru",3.493504906017214,3.4786417171835633,,15,907
4290,10946,Satguru kripa,12.9475587,77.5973498,Apartment,"Lakkasandra, Bengaluru",3.68718349541453,3.6598488090333063,,16,971
4291,10947,ELONWA TECH PRIVATE LIMITED,12.945826,77.5976666,Apartment,"Lakkasandra, Bengaluru",3.493504906017214,3.4786417171835633,,15,907
4292,10948,David Apartment,12.9467409,77.62478309999999,Apartment,"Lakkasandra, Bengaluru",3.8708778881860333,3.199731108458954,,20,1205
4293,10949,Apartment,12.9433823,77.59355740000001,Apartment,"Lakkasandra, Bengaluru",3.4159000092741274,3.5310561708477826,,17,1043
4294,10953,Saniya Residency,12.9281277,77.60664399999999,Apartment,"Lakkasandra, Bengaluru",1.3508002146730032,1.322029268031066,,7,445
4295,10954,Apartment complex,12.9253431,77.6064458,Apartment,"Lakkasandra, Bengaluru",1.0464271631367763,1.1372376249271183,,6,344
4296,10955,Modern Apartment,12.9195353,77.6040765,Apartment,"Lakkasandra, Bengaluru",0.5705912752846826,1.1945579236390114,,8,481
4297,10956,We Hotels Wilson Garden,12.9436065,77.59932009999999,Apartment,"Lakkasandra, Bengaluru",3.2037789388904203,3.1741389440808336,,15,918
4298,10957,LVR Residency Block 2,12.9281313,77.63831809999999,Apartment,"Lakkasandra, Bengaluru",3.5564953117425717,2.691059078617502,,15,875
4299,10958,Vrishadri Apartments,12.931699499999999,77.6351936,Apartment,"Lakkasandra, Bengaluru",3.4288471352718424,2.562431051687911,,14,819
4300,10960,Gents PG in Wilson Garden %7C Ladies PG in Wilson Garden %7C Sri Lakshmi PG (NPG),12.9461489,77.6009775,Apartment,"Lakkasandra, Bengaluru",3.431286810188938,3.3294159553172182,,16,938
4301,10962,Green house Apartments,12.9237159,77.6066864,Apartment,"Lakkasandra, Bengaluru",0.8636366969921969,1.0222576944329187,,6,360
4302,10963,Archana Home,12.9243159,77.6199089,Apartment,"Lakkasandra, Bengaluru",1.5904893802390883,0.7428373965845125,,5,305
4303,10964,Sashikala Apartments,12.9410804,77.62603969999999,Apartment,"Lakkasandra, Bengaluru",3.405744600888421,2.6709189271667033,,14,827
4304,10965,Vrishabh Residency,12.9238743,77.6104855,Apartment,"Lakkasandra, Bengaluru",0.9133706081410987,0.6930954025318142,,5,273
4305,10966,S R Guest House,12.9443991,77.5976458,Apartment,"Lakkasandra, Bengaluru",3.3442414537527196,3.347799398624804,,15,926
4306,10967,Mythreyi Sanyog,12.948816800000001,77.59552190000001,Apartment,"Lakkasandra, Bengaluru",3.8844681493204964,3.884136633713523,,17,1027
4307,10968,Madina Apartment,12.9211832,77.6126556,Apartment,"Lakkasandra, Bengaluru",0.7668633488741029,0.32059705893452645,,3,163
4308,10969,joyaxatech,12.945826,77.5976666,Apartment,"Lakkasandra, Bengaluru",3.493504906017214,3.4786417171835633,,15,907
4309,10970,Jasmine Apartment,12.897037199999998,77.6328892,Apartment,"Lakkasandra, Bengaluru",3.4324980260517894,3.1604995170820547,,16,975
4310,10971,asif,12.944620500000001,77.5933885,Apartment,"Lakkasandra, Bengaluru",3.54707464686842,3.6472712993326732,,18,1069
4311,10975,Apartment,12.9166918,77.63741759999999,Apartment,"Lakkasandra, Bengaluru",3.1960858009473023,2.4398659540113385,,11,652
4312,10976,Ashirwad Apartments,12.9155722,77.6177589,Apartment,"Lakkasandra, Bengaluru",1.0659365847156428,0.5286709883386236,,7,416
4313,10977,OYO 10478 Raj Residency,12.942364999999999,77.60197209999998,Apartment,"Lakkasandra, Bengaluru",2.9971612162536454,2.9078468011157526,,13,807
4314,10979,Maha Ganapathi Ladies Pg,12.944170800000002,77.5974362,Apartment,"Lakkasandra, Bengaluru",3.328017821773091,3.339851309529844,,15,907
4315,10980,Sk Laksandra PG,12.941943199999999,77.5984343,Apartment,"Lakkasandra, Bengaluru",3.0583118983447966,3.07534300693602,,15,889
4316,10981,Swanclose Apartments,12.9176374,77.619063,Apartment,"Lakkasandra, Bengaluru",1.2189022654961008,0.4797918351064495,,3,174
4317,10982,Shanthi Guest House %26 Party Hall,12.9443,77.597133,Apartment,"Lakkasandra, Bengaluru",3.352854036295283,3.370508023169328,,15,890
4318,10983,Apartments madiwala,12.9213762,77.6141923,Apartment,"Lakkasandra, Bengaluru",0.900660118295076,0.22484322915647206,,3,166
4319,10984,SM pg for gents,12.945960000000001,77.6007345,Apartment,"Lakkasandra, Bengaluru",3.416717935103884,3.323030822425317,,16,968
4320,10985,New Sai Raghava Builders and Developers Private Limited,12.9466799,77.59624290000001,Apartment,"Lakkasandra, Bengaluru",3.634512167805826,3.64299478225569,,16,932
4321,10986,OS Apartments,12.9192897,77.6070613,Apartment,"Lakkasandra, Bengaluru",0.3730258672690988,0.8715704325068434,,5,315
4322,10988,Pentero store,12.945826,77.5976666,Apartment,"Lakkasandra, Bengaluru",3.493504906017214,3.4786417171835633,,15,907
4323,10989,Sri Balaji Men's PG,12.9447994,77.5973763,Apartment,"Lakkasandra, Bengaluru",3.3959681271961917,3.401026622119991,,15,921
4324,10990,Gokul Paying Guest For Women,12.9444905,77.597272,Apartment,"Lakkasandra, Bengaluru",3.3675117033998174,3.379185759608073,,15,914
4325,10991,Life Paying Guest Accomodation,12.943472199999999,77.5974686,Apartment,"Lakkasandra, Bengaluru",3.2539018588437134,3.2744480277567507,,15,913
4326,10992,Sri sai pg,12.946263900000002,77.59850959999999,Apartment,"Lakkasandra, Bengaluru",3.512039948012514,3.4714450014162437,,17,1016
4327,10994,Snehlata Apartment,12.9101733,77.6138196,Apartment,"Lakkasandra, Bengaluru",0.9126650632705914,1.0526082337631848,,7,433
4328,10995,Laljinagar,12.939903900000001,77.5999083,Apartment,"Lakkasandra, Bengaluru",2.7919888004758757,2.7979983147028586,,14,810
4329,10996,House for rent,12.9261028,77.60615729999999,Apartment,"Lakkasandra, Bengaluru",1.134855907136643,1.2119235989217758,,6,385
4330,10998,Sobha Morzaria Grandeur,12.9339549,77.601799,Apartment,"Lakkasandra, Bengaluru",2.0996075759525548,2.1541914192628173,,13,760
4331,10999,54 3bhk,12.932208300000001,77.6354724,Apartment,"Lakkasandra, Bengaluru",3.483758820377623,2.6181180534116932,,14,829
4332,11001,Apartment,12.9184228,77.61761779999999,Apartment,"Lakkasandra, Bengaluru",1.0821345885588982,0.3007814861993242,,3,161
4333,11002,Tejus Residency,12.8934801,77.6196551,Apartment,"Lakkasandra, Bengaluru",2.812312749009068,2.9414046907940126,,20,1197
4334,11003,SEKURITO TECH.,12.945826,77.5976666,Apartment,"Lakkasandra, Bengaluru",3.493504906017214,3.4786417171835633,,15,907
4335,11004,Masjid -E- Eidgah -E- Bilal,12.9441305,77.6030412,Apartment,"Lakkasandra, Bengaluru",3.167688629411995,3.0288002999533274,,15,890
4336,11005,Matha Church,12.9425205,77.60262879999999,Apartment,"Lakkasandra, Bengaluru",2.999591390726378,2.8889705974037496,,13,791
4337,11006,Sai paying Guest,12.944702699999999,77.597081,Apartment,"Lakkasandra, Bengaluru",3.396796972369769,3.410380393915899,,15,879
4338,11007,Lakkasandra Extension,12.9451288,77.59915079999999,Apartment,"Lakkasandra, Bengaluru",3.371198987481974,3.3274918269562894,,17,1024
4339,11009,Gh Agencies,12.939061,77.60037,Apartment,"Lakkasandra, Bengaluru",2.687400022059418,2.6928131614837745,,12,748
4340,11010,285 Apartment,12.885544099999999,77.6088559,Apartment,"Lakkasandra, Bengaluru",3.3930279863656168,3.8421348437085387,,22,1310
4341,11011,Maha Ganapathi Pg for Gents in Bangalore,12.9463016,77.601147,Apartment,"Lakkasandra, Bengaluru",3.4438819864659975,3.3361390724430326,,16,936
4342,11012,SAPPHIRE Inn,12.9442593,77.5972618,Apartment,"Lakkasandra, Bengaluru",3.3437588834858585,3.3587620793692,,15,901
4343,11017,Mahesh Mens PG,12.9460012,77.6012075,Apartment,"Lakkasandra, Bengaluru",3.409849575853707,3.3034054663679715,,16,935
4344,11018,Sri lakshmi venkateshwara ladies PG,12.9432104,77.5990916,Apartment,"Lakkasandra, Bengaluru",3.169074830191612,3.1506892320833617,,15,914
4345,11019,Apartment,12.910454300000001,77.6128946,Apartment,"Lakkasandra, Bengaluru",0.8217778864029164,1.0399974639634548,,6,387
4346,11020,Blue Bells PG,12.947664699999999,77.59785579999999,Apartment,"Lakkasandra, Bengaluru",3.681744967416022,3.641439109322385,,17,1008
4347,11021,KVS PG For Gents,12.9458603,77.5967393,Apartment,"Lakkasandra, Bengaluru",3.5303883430441005,3.537378650502894,,16,983
4348,11022,NANDINI PG FOR GENTS -,12.9467495,77.59735570000001,Apartment,"Lakkasandra, Bengaluru",3.601576674079523,3.583269364062241,,17,1029
4349,11024,Nestaway Technologies Pvt. Ltd. Corporate,12.9158259,77.645526,Apartment,"Lakkasandra, Bengaluru",4.074157719244558,3.3237706091101256,,14,848
4350,11025,New apartment,12.9193089,77.6153029,Apartment,"Lakkasandra, Bengaluru",0.877055716060248,0.035405221659647095,,1,21
4351,11026,Sri Balaji Guest House Hotel Bangalore,12.9495275,77.596118,Apartment,"Lakkasandra, Bengaluru",3.937211309870163,3.9162529213652153,,17,992
4352,11027,Floral Park Business Class Hotel,12.944705599999999,77.5968342,Apartment,"Lakkasandra, Bengaluru",3.4064542887735056,3.4260278299099296,,14,823
4353,11028,S. V Gents PG For Adugodi,12.9440709,77.598952,Apartment,"Lakkasandra, Bengaluru",3.264884437318684,3.2391393714368464,,16,934
4354,11029,VBS Womens Hostel,12.9415774,77.60020949999999,Apartment,"Lakkasandra, Bengaluru",2.9599747619572447,2.9324071403673635,,15,898
4355,11030,Apartment Building,12.925950300000002,77.634472,Apartment,"Lakkasandra, Bengaluru",3.0796641461847942,2.2167630462073906,,14,820
4356,11032,Sahithi PG for Men,12.946180199999999,77.600549,Apartment,"Lakkasandra, Bengaluru",3.4451761221928945,3.354086263768647,,16,961
4357,11033,ZENTREE DIGITAL.,12.945826,77.5976666,Apartment,"Lakkasandra, Bengaluru",3.493504906017214,3.4786417171835633,,15,907
4358,11034,OYO 86967 Hotel Royal Star,12.9442643,77.59734350000001,Apartment,"Lakkasandra, Bengaluru",3.3412281051740993,3.354129469126786,,15,903
4359,11041,Government Lower Primary School Lakkasandra,12.943775599999999,77.6002007,Apartment,"Lakkasandra, Bengaluru",3.195416692820931,3.139872667104424,,15,887
4360,11043,Udaya Bhavan,12.9392701,77.6002754,Apartment,"Lakkasandra, Bengaluru",2.71267158208689,2.7176213234868047,,13,764
4361,11044,Treebo Trend Hotel Royal Star,12.944387800000001,77.5975272,Apartment,"Lakkasandra, Bengaluru",3.347366505355923,3.35404351636848,,15,923
4362,11046,Rent My Stay,12.919729400000001,77.6213998,Apartment,"Lakkasandra, Bengaluru",1.5156506787751731,0.6832149349837809,,7,402
4363,11047,Trekkers,12.943809,77.599354,Apartment,"Lakkasandra, Bengaluru",3.224263267786146,3.1911659198630806,,16,930
4364,11048,Sri Sai Soujanya PG For Ladies,12.94425,77.599586,Apartment,"Lakkasandra, Bengaluru",3.264186648664742,3.2195098003382214,,16,959
4365,11049,Totero Tech Private Limited,12.945826,77.5976666,Apartment,"Lakkasandra, Bengaluru",3.493504906017214,3.4786417171835633,,15,907
4366,11050,REDCLIF,12.9453981,77.5977523,Apartment,"Lakkasandra, Bengaluru",3.44545087593271,3.4336935847901313,,17,1000
4367,11051,"Settlin.in, Property Consultancy",12.9118448,77.64150740000001,Apartment,"Lakkasandra, Bengaluru",3.6684244084181725,2.9879683546612497,,15,898
4368,11054,India Post - Adugodi Sub Post Office,12.948601400000001,77.601754,Apartment,"Lakkasandra, Bengaluru",3.6815704328965473,3.5385851625915543,,19,1129
4369,11055,My College,12.9441209,77.5968771,Apartment,"Lakkasandra, Bengaluru",3.3440390339265798,3.3704453430787136,,13,807
4370,11058,PENTERO ECOMMERCE PRIVATE LIMITED,12.945826,77.5976666,Apartment,"Lakkasandra, Bengaluru",3.493504906017214,3.4786417171835633,,15,907
4371,11059,Sowbhagya Polymers,12.945554,77.597142,Apartment,"Lakkasandra, Bengaluru",3.4835271516191226,3.4847123342370208,,15,894
4372,11061,STAR BLISS Plaza,12.9425337,77.5941481,Apartment,"Lakkasandra, Bengaluru",3.3027570064623295,3.417969634143171,,16,945
4373,11062,Tadka Cafe,12.944430800000001,77.5962176,Apartment,"Lakkasandra, Bengaluru",3.4022595505555344,3.440452744277325,,14,851
4374,11063,Mas Electrical,12.945132000000001,77.59776600000001,Apartment,"Lakkasandra, Bengaluru",3.416955057443742,3.408153442910876,,16,932
4375,11066,Grace Home Appliances,12.9433484,77.59835890000001,Apartment,"Lakkasandra, Bengaluru",3.2085047121983843,3.2077403396097464,,16,938
4376,11067,Dr. Supriya Shankar,12.946169099999999,77.6009745,Apartment,"Lakkasandra, Bengaluru",3.4335494861437197,3.331560256080231,,16,939
4377,11068,S R S English School,12.945279,77.5982128,Apartment,"Lakkasandra, Bengaluru",3.4171902608558655,3.3954641788224116,,17,1010
4378,11072,Bhumika Builders,12.938685699999999,77.5879182,Apartment,"Lakkasandra, Bengaluru",3.3233160205084893,3.633338619996462,,21,1271
4379,11073,Anjaneya Swamy Temple,12.948111599999999,77.6009607,Apartment,"Lakkasandra, Bengaluru",3.6448856492493835,3.5254540246082575,,17,991
4380,11074,Chetan Tours And Travels,12.941786,77.60186329999999,Apartment,"Lakkasandra, Bengaluru",2.9369468263491036,2.8577699971352795,,13,789
4381,11075,Pure Produkts,12.944215199999999,77.5952175,Apartment,"Lakkasandra, Bengaluru",3.4222289533229966,3.487117046192436,,15,916
4382,11079,Karthick Organic Eggs,12.9454237,77.5979805,Apartment,"Lakkasandra, Bengaluru",3.440311654994411,3.4226082166636864,,17,997
4383,11080,Idha Skin Clinic Wilson Garden,12.9495058,77.59525959999999,Apartment,"Lakkasandra, Bengaluru",3.966184515438504,3.9638778175910208,,17,1028
4384,11081,Marble,12.9409265,77.6026379,Apartment,"Lakkasandra, Bengaluru",2.825639449392547,2.7330856754219197,,14,861
4385,11082,"BBMP Office, Lakkasandra",12.942965,77.59752990000001,Office,"Lakkasandra, Bengaluru",3.198754581222168,3.224888328686054,,15,918
4386,11083,Auditors Office,12.946589999999999,77.60090179999999,Office,"Lakkasandra, Bengaluru",3.480939753155219,3.376780535320392,,16,930
4387,11084,Loyer office,12.947722,77.5976233,Office,"Lakkasandra, Bengaluru",3.695372334839387,3.659883762342139,,16,977
4388,11085,M A Associates Office,12.9450766,77.5976222,Office,"Lakkasandra, Bengaluru",3.4161920095017697,3.4116420607658853,,15,929
4389,11086,Total Office Solutions,12.9455804,77.59975899999999,Office,"Lakkasandra, Bengaluru",3.401636035203743,3.3371836813170552,,17,990
4390,11087,Ramalinga Reddy Office,12.943537,77.5980606,Office,"Lakkasandra, Bengaluru",3.2388937376647067,3.243352398212861,,15,928
4391,11088,Real Office Needs,12.943221800000002,77.59875799999999,Office,"Lakkasandra, Bengaluru",3.181400612571584,3.1717903939194034,,15,924
4392,11089,Kadamba office,12.9461541,77.60022420000001,Office,"Lakkasandra, Bengaluru",3.4507094308385606,3.3682287474753845,,16,956
4393,11090,Sri Ravinandana Energy Private Limited (Vajrapani%E2%84%A2 Solar),12.9434325,77.5982071,Office,"Lakkasandra, Bengaluru",3.222699589652361,3.224767175218433,,16,933
4394,11091,UPC WORLD,12.943217,77.5984137,Office,"Lakkasandra, Bengaluru",3.1927583015540955,3.1923336933163524,,16,936
4395,11092,BJP Office,12.9424257,77.6010744,Office,"Lakkasandra, Bengaluru",3.0261781778271355,2.9624511206974824,,14,837
4396,11093,Regal,12.943349900000001,77.6007449,Office,"Lakkasandra, Bengaluru",3.1345822717466296,3.0690606413776345,,14,866
4397,11094,Pacl Limited,12.9462299,77.59596280000001,Office,"Lakkasandra, Bengaluru",3.5984915108445468,3.6189895707670052,,15,910
4398,11095,"FSL - India, Head Office, Bangalore",12.9435276,77.5978756,Office,"Lakkasandra, Bengaluru",3.244589464736472,3.2539522176597786,,15,924
4399,11096,Ragavendra Mansion,12.9413632,77.60008909999999,Office,"Lakkasandra, Bengaluru",2.940884141663783,2.9197983690389004,,14,818
4400,11097,SPDR %26 Associates LLP,12.946380699999999,77.59601359999999,Office,"Lakkasandra, Bengaluru",3.6121635846025884,3.629603952344455,,15,915
4401,11098,Company Registration Bangalore - CompaniesInn,12.9464962,77.5982494,Office,"Lakkasandra, Bengaluru",3.5450094681692685,3.508161638062876,,16,933
4402,11099,Sri Balaji Enterprises,12.9441147,77.59971350000001,Office,"Lakkasandra, Bengaluru",3.2459137857907803,3.199466443269668,,16,959
4403,11100,Bangalore Mahanagara Palike,12.941305,77.6023042,Office,"Lakkasandra, Bengaluru",2.874322915234753,2.787565494215674,,13,756
4404,11101,K. RAJAPPA %26 CO. (Auditors),12.942277800000001,77.60145870000001,Office,"Lakkasandra, Bengaluru",3.000222393489262,2.9270949445343084,,14,827
4405,11102,Bruhat Bengaluru Mahanagara Palike,12.9429012,77.5974775,Office,"Lakkasandra, Bengaluru",3.194127630939467,3.2225274114304487,,15,919
4406,11103,Sahil Logistics,12.945758,77.5960572,Office,"Lakkasandra, Bengaluru",3.5458724955809817,3.5701908927423136,,16,981
4407,11104,Image Office Solutions,12.9470511,77.5968787,Office,"Lakkasandra, Bengaluru",3.6500271011892504,3.6393980786999833,,16,957
4408,11105,SIGMA CORPORATE SOLUTIONS,12.9474527,77.59782159999999,Office,"Lakkasandra, Bengaluru",3.660348246194897,3.6231409073365692,,17,1005
4409,11106,Computer Age Management Services Limited (CAMS),12.9475811,77.5978534,Office,"Lakkasandra, Bengaluru",3.672946146880233,3.6335975760483925,,17,1006
4410,11107,CORPWIZARD,12.945694099999999,77.59828540000001,Office,"Lakkasandra, Bengaluru",3.4587397203439605,3.4302476072062005,,17,1000
4411,11108,ESIE Local Office.,12.941021699999999,77.6028551,Office,"Lakkasandra, Bengaluru",2.8313332707663146,2.7307791160574486,,14,858
4412,11109,N. S. V. LAW INC,12.9461909,77.59929759999999,Office,"Lakkasandra, Bengaluru",3.4803375294526844,3.4209674883458763,,17,993
4413,11110,eka people solutions pvt ltd,12.9435841,77.5978064,Office,"Lakkasandra, Bengaluru",3.253030498586857,3.2634011121791913,,15,921
4414,11111,Nectar Office,12.9467416,77.6023566,Office,"Lakkasandra, Bengaluru",3.4664408847694856,3.323249358633572,,15,908
4415,11112,TRB naidu,12.9470065,77.5990239,Office,"Lakkasandra, Bengaluru",3.575666508863195,3.514380132347823,,16,971
4416,11113,Blue Point Office Solutions,12.9455736,77.59977509999999,Office,"Lakkasandra, Bengaluru",3.400451792356368,3.3356590757929903,,17,990
4417,11114,Minerva Management Consultants,12.9441235,77.59763249999999,Office,"Lakkasandra, Bengaluru",3.315851242720865,3.3233801048327627,,15,912
4418,11115,Hardfour Interior Solutions,12.944321,77.599551,Office,"Lakkasandra, Bengaluru",3.272823906505662,3.2282234983799634,,16,958
4419,11116,"Birth certificates agents in Bangalore, Passport Agents in Bangalore",12.9402299,77.5991973,Office,"Lakkasandra, Bengaluru",2.851116900574302,2.8729376213317437,,14,858
4420,11117,Subrahmanya Complex,12.9458695,77.59674129999999,Office,"Lakkasandra, Bengaluru",3.5312745493649724,3.538102628786791,,16,983
4421,11118,SpringTel,12.9442886,77.59727590000001,Office,"Lakkasandra, Bengaluru",3.3462880106000505,3.360548385046473,,15,903
4422,11119,Sai Baba Enterprise,12.945378999999999,77.5990882,Office,"Lakkasandra, Bengaluru",3.3998035848141384,3.3548001495582676,,17,1020
4423,11120,Oneplus office solution,12.9449158,77.5992502,Office,"Lakkasandra, Bengaluru",3.3454383500925573,3.3016592842730863,,17,1049
4424,11121,SDU BEVERAGES PVT LTD,12.946924800000001,77.5976124,Office,"Lakkasandra, Bengaluru",3.6113448071837637,3.5849492948512083,,17,1020
4425,11122,Ganga Distributors,12.947084,77.596427,Office,"Lakkasandra, Bengaluru",3.6698304668878,3.6692389219032604,,16,933
